sats,time,lat,long,velocity,heading,height,vert-vel,yaw-calc,YAW__,YAW_,
"008","071516,20","+03066,91090","-00423,54152","094,640","298,78","+00226,55","-004,212","+000,0","+0,00000E+00","+0,00000E+00",
"008","071516,30","+03066,91159","-00423,53957","092,960","298,79","+00226,45","-004,176","+000,0","+0,00000E+00","+0,00000E+00",
"008","071516,40","+03066,91226","-00423,53765","091,310","298,89","+00226,34","-004,176","+000,0","+0,00000E+00","+0,00000E+00",
"008","071516,50","+03066,91292","-00423,53578","089,530","298,94","+00226,24","-004,176","+000,0","+0,00000E+00","+0,00000E+00",
"008","071516,60","+03066,91357","-00423,53394","087,510","299,01","+00226,13","-004,176","+000,0","+0,00000E+00","+0,00000E+00",
"008","071516,70","+03066,91420","-00423,53215","085,320","299,01","+00226,02","-004,176","+000,0","+0,00000E+00","+0,00000E+00",
"008","071516,80","+03066,91482","-00423,53041","082,950","299,14","+00225,91","-004,176","+000,0","+0,00000E+00","+0,00000E+00",
"008","071516,90","+03066,91542","-00423,52873","080,390","299,26","+00225,80","-004,140","+000,0","+0,00000E+00","+0,00000E+00",
"008","071517,00","+03066,91600","-00423,52710","077,590","299,39","+00225,70","-004,104","+000,0","+0,00000E+00","+0,00000E+00",
"008","071517,10","+03066,91656","-00423,52553","074,610","299,46","+00225,61","-004,068","+000,0","+0,00000E+00","+0,00000E+00",
"008","071517,20","+03066,91710","-00423,52403","071,650","299,48","+00225,52","-003,996","+000,0","+0,00000E+00","+0,00000E+00",
"008","071517,30","+03066,91762","-00423,52258","068,570","299,50","+00225,43","-003,960","+000,0","+0,00000E+00","+0,00000E+00",
"008","071517,40","+03066,91812","-00423,52120","065,560","299,49","+00225,34","-003,924","+000,0","+0,00000E+00","+0,00000E+00",
"008","071517,50","+03066,91859","-00423,51989","062,440","299,70","+00225,25","-003,852","+000,0","+0,00000E+00","+0,00000E+00",
"008","071517,60","+03066,91904","-00423,51865","059,400","299,63","+00225,17","-003,780","+000,0","+0,00000E+00","+0,00000E+00",
"008","071517,70","+03066,91947","-00423,51746","056,150","299,57","+00225,11","-003,672","+000,0","+0,00000E+00","+0,00000E+00",
"008","071517,80","+03066,91987","-00423,51634","053,130","299,54","+00225,03","-003,600","+000,0","+0,00000E+00","+0,00000E+00",
"008","071517,90","+03066,92025","-00423,51528","050,060","299,59","+00224,97","-003,492","+000,0","+0,00000E+00","+0,00000E+00",
"008","071518,00","+03066,92061","-00423,51429","046,980","299,39","+00224,90","-003,420","+000,0","+0,00000E+00","+0,00000E+00",
"008","071518,10","+03066,92095","-00423,51335","044,010","299,40","+00224,84","-003,312","+000,0","+0,00000E+00","+0,00000E+00",
"008","071518,20","+03066,92126","-00423,51248","040,890","299,39","+00224,78","-003,240","+000,0","+0,00000E+00","+0,00000E+00",
"008","071518,30","+03066,92154","-00423,51168","037,850","299,29","+00224,72","-003,132","+000,0","+0,00000E+00","+0,00000E+00",
"008","071518,40","+03066,92181","-00423,51093","034,900","299,20","+00224,66","-003,024","+000,0","+0,00000E+00","+0,00000E+00",
"008","071518,50","+03066,92205","-00423,51025","031,930","299,04","+00224,61","-002,952","+000,0","+0,00000E+00","+0,00000E+00",
"008","071518,60","+03066,92226","-00423,50963","028,850","299,16","+00224,56","-002,808","+000,0","+0,00000E+00","+0,00000E+00",
"008","071518,70","+03066,92246","-00423,50908","025,830","299,10","+00224,52","-002,700","+000,0","+0,00000E+00","+0,00000E+00",
"008","071518,80","+03066,92263","-00423,50859","022,530","298,84","+00224,47","-002,592","+000,0","+0,00000E+00","+0,00000E+00",
"008","071518,90","+03066,92278","-00423,50816","019,360","299,04","+00224,44","-002,484","+000,0","+0,00000E+00","+0,00000E+00",
"008","071519,00","+03066,92290","-00423,50781","016,190","299,24","+00224,41","-002,340","+000,0","+0,00000E+00","+0,00000E+00",
"008","071519,10","+03066,92301","-00423,50752","013,180","299,67","+00224,38","-002,232","+000,0","+0,00000E+00","+0,00000E+00",
"008","071519,20","+03066,92309","-00423,50729","010,600","299,76","+00224,35","-002,088","+000,0","+0,00000E+00","+0,00000E+00",
"008","071519,30","+03066,92316","-00423,50711","008,410","299,53","+00224,32","-001,980","+000,0","+0,00000E+00","+0,00000E+00",
"008","071519,40","+03066,92321","-00423,50697","006,480","301,04","+00224,30","-001,872","+000,0","+0,00000E+00","+0,00000E+00",
"008","071519,50","+03066,92325","-00423,50686","005,080","300,79","+00224,28","-001,764","+000,0","+0,00000E+00","+0,00000E+00",
"008","071519,60","+03066,92328","-00423,50678","004,430","300,84","+00224,26","-001,656","+000,0","+0,00000E+00","+0,00000E+00",
"008","071519,70","+03066,92331","-00423,50670","004,450","299,40","+00224,24","-001,548","+000,0","+0,00000E+00","+0,00000E+00",
"008","071519,80","+03066,92334","-00423,50663","004,700","300,04","+00224,22","-001,440","+000,0","+0,00000E+00","+0,00000E+00",
"008","071519,90","+03066,92337","-00423,50655","004,910","298,35","+00224,19","-001,368","+000,0","+0,00000E+00","+0,00000E+00",
"008","071520,00","+03066,92340","-00423,50647","005,100","298,76","+00224,17","-001,260","+000,0","+0,00000E+00","+0,00000E+00",
"008","071520,10","+03066,92343","-00423,50639","005,190","298,78","+00224,14","-001,224","+000,0","+0,00000E+00","+0,00000E+00",
"008","071520,20","+03066,92347","-00423,50630","005,320","298,17","+00224,12","-001,152","+000,0","+0,00000E+00","+0,00000E+00",
"008","071520,30","+03066,92350","-00423,50622","005,450","298,31","+00224,09","-001,116","+000,0","+0,00000E+00","+0,00000E+00",
"008","071520,40","+03066,92353","-00423,50613","005,540","299,07","+00224,06","-001,044","+000,0","+0,00000E+00","+0,00000E+00",
"008","071520,50","+03066,92357","-00423,50604","005,760","298,64","+00224,03","-001,008","+000,0","+0,00000E+00","+0,00000E+00",
"008","071520,60","+03066,92361","-00423,50594","005,860","298,16","+00224,01","-000,972","+000,0","+0,00000E+00","+0,00000E+00",
"008","071520,70","+03066,92364","-00423,50585","005,960","298,07","+00223,98","-000,936","+000,0","+0,00000E+00","+0,00000E+00",
"008","071520,80","+03066,92368","-00423,50574","006,070","298,26","+00223,96","-000,900","+000,0","+0,00000E+00","+0,00000E+00",
"008","071520,90","+03066,92372","-00423,50564","006,230","298,48","+00223,93","-000,864","+000,0","+0,00000E+00","+0,00000E+00",
"008","071521,00","+03066,92377","-00423,50553","006,450","298,35","+00223,91","-000,792","+000,0","+0,00000E+00","+0,00000E+00",
"008","071521,10","+03066,92381","-00423,50541","006,790","299,97","+00223,90","-000,720","+000,0","+0,00000E+00","+0,00000E+00",
"008","071521,20","+03066,92386","-00423,50529","006,990","298,26","+00223,88","-000,720","+000,0","+0,00000E+00","+0,00000E+00",
"008","071521,30","+03066,92391","-00423,50516","007,320","298,01","+00223,86","-000,684","+000,0","+0,00000E+00","+0,00000E+00",
"008","071521,40","+03066,92396","-00423,50502","007,680","297,85","+00223,83","-000,648","+000,0","+0,00000E+00","+0,00000E+00",
"008","071521,50","+03066,92402","-00423,50488","008,030","297,82","+00223,80","-000,648","+000,0","+0,00000E+00","+0,00000E+00",
"008","071521,60","+03066,92407","-00423,50472","008,460","297,81","+00223,78","-000,648","+000,0","+0,00000E+00","+0,00000E+00",
"008","071521,70","+03066,92413","-00423,50456","008,810","297,72","+00223,76","-000,612","+000,0","+0,00000E+00","+0,00000E+00",
"008","071521,80","+03066,92420","-00423,50438","009,210","297,24","+00223,74","-000,648","+000,0","+0,00000E+00","+0,00000E+00",
"008","071521,90","+03066,92426","-00423,50420","009,580","297,99","+00223,72","-000,648","+000,0","+0,00000E+00","+0,00000E+00",
"008","071522,00","+03066,92433","-00423,50401","009,990","297,81","+00223,70","-000,612","+000,0","+0,00000E+00","+0,00000E+00",
"008","071522,10","+03066,92440","-00423,50381","010,510","297,45","+00223,67","-000,612","+000,0","+0,00000E+00","+0,00000E+00",
"008","071522,20","+03066,92447","-00423,50360","010,950","297,76","+00223,65","-000,612","+000,0","+0,00000E+00","+0,00000E+00",
"008","071522,30","+03066,92455","-00423,50338","011,320","297,38","+00223,62","-000,612","+000,0","+0,00000E+00","+0,00000E+00",
"008","071522,40","+03066,92463","-00423,50315","011,550","297,73","+00223,60","-000,612","+000,0","+0,00000E+00","+0,00000E+00",
"008","071522,50","+03066,92471","-00423,50292","012,200","297,69","+00223,58","-000,576","+000,0","+0,00000E+00","+0,00000E+00",
"008","071522,60","+03066,92480","-00423,50267","012,770","297,51","+00223,55","-000,576","+000,0","+0,00000E+00","+0,00000E+00",
"008","071522,70","+03066,92489","-00423,50240","013,390","297,51","+00223,53","-000,576","+000,0","+0,00000E+00","+0,00000E+00",
"008","071522,80","+03066,92498","-00423,50212","014,030","297,31","+00223,51","-000,576","+000,0","+0,00000E+00","+0,00000E+00",
"008","071522,90","+03066,92508","-00423,50183","014,640","297,47","+00223,48","-000,612","+000,0","+0,00000E+00","+0,00000E+00",
"008","071523,00","+03066,92518","-00423,50153","015,130","297,68","+00223,45","-000,612","+000,0","+0,00000E+00","+0,00000E+00",
"008","071523,10","+03066,92529","-00423,50121","015,690","297,59","+00223,42","-000,648","+000,0","+0,00000E+00","+0,00000E+00",
"008","071523,20","+03066,92540","-00423,50088","016,330","297,48","+00223,39","-000,648","+000,0","+0,00000E+00","+0,00000E+00",
"008","071523,30","+03066,92551","-00423,50054","016,780","297,28","+00223,36","-000,684","+000,0","+0,00000E+00","+0,00000E+00",
"008","071523,40","+03066,92563","-00423,50018","017,460","297,43","+00223,33","-000,684","+000,0","+0,00000E+00","+0,00000E+00",
"008","071523,50","+03066,92575","-00423,49982","017,950","297,53","+00223,30","-000,684","+000,0","+0,00000E+00","+0,00000E+00",
"008","071523,60","+03066,92588","-00423,49944","018,760","297,45","+00223,27","-000,720","+000,0","+0,00000E+00","+0,00000E+00",
"008","071523,70","+03066,92601","-00423,49904","019,580","297,26","+00223,23","-000,720","+000,0","+0,00000E+00","+0,00000E+00",
"008","071523,80","+03066,92615","-00423,49862","020,490","297,44","+00223,20","-000,756","+000,0","+0,00000E+00","+0,00000E+00",
"008","071523,90","+03066,92629","-00423,49819","021,300","297,32","+00223,16","-000,756","+000,0","+0,00000E+00","+0,00000E+00",
"008","071524,00","+03066,92644","-00423,49773","022,300","297,37","+00223,12","-000,792","+000,0","+0,00000E+00","+0,00000E+00",
"008","071524,10","+03066,92660","-00423,49726","023,170","297,26","+00223,09","-000,828","+000,0","+0,00000E+00","+0,00000E+00",
"008","071524,20","+03066,92676","-00423,49676","024,120","297,25","+00223,05","-000,864","+000,0","+0,00000E+00","+0,00000E+00",
"008","071524,30","+03066,92693","-00423,49625","025,050","297,28","+00223,00","-000,900","+000,0","+0,00000E+00","+0,00000E+00",
"008","071524,40","+03066,92711","-00423,49572","025,920","297,43","+00222,97","-000,936","+000,0","+0,00000E+00","+0,00000E+00",
"008","071524,50","+03066,92729","-00423,49516","026,900","297,20","+00222,92","-000,972","+000,0","+0,00000E+00","+0,00000E+00",
"008","071524,60","+03066,92748","-00423,49459","027,820","297,50","+00222,88","-000,972","+000,0","+0,00000E+00","+0,00000E+00",
"008","071524,70","+03066,92768","-00423,49400","028,820","297,19","+00222,83","-001,044","+000,0","+0,00000E+00","+0,00000E+00",
"008","071524,80","+03066,92788","-00423,49339","029,740","297,41","+00222,78","-001,080","+000,0","+0,00000E+00","+0,00000E+00",
"008","071524,90","+03066,92809","-00423,49275","030,620","297,45","+00222,72","-001,152","+000,0","+0,00000E+00","+0,00000E+00",
"008","071525,00","+03066,92831","-00423,49210","031,440","297,45","+00222,68","-001,188","+000,0","+0,00000E+00","+0,00000E+00",
"008","071525,10","+03066,92853","-00423,49143","032,330","297,32","+00222,63","-001,224","+000,0","+0,00000E+00","+0,00000E+00",
"008","071525,20","+03066,92876","-00423,49074","033,210","297,35","+00222,58","-001,296","+000,0","+0,00000E+00","+0,00000E+00",
"008","071525,30","+03066,92899","-00423,49003","034,140","297,29","+00222,53","-001,332","+000,0","+0,00000E+00","+0,00000E+00",
"008","071525,40","+03066,92923","-00423,48930","035,000","297,29","+00222,47","-001,368","+000,0","+0,00000E+00","+0,00000E+00",
"008","071525,50","+03066,92948","-00423,48856","035,860","297,34","+00222,41","-001,440","+000,0","+0,00000E+00","+0,00000E+00",
"008","071525,60","+03066,92973","-00423,48780","036,310","297,19","+00222,35","-001,476","+000,0","+0,00000E+00","+0,00000E+00",
"008","071525,70","+03066,92998","-00423,48703","036,360","297,40","+00222,28","-001,512","+000,0","+0,00000E+00","+0,00000E+00",
"008","071525,80","+03066,93023","-00423,48627","036,410","297,34","+00222,22","-001,584","+000,0","+0,00000E+00","+0,00000E+00",
"008","071525,90","+03066,93048","-00423,48550","036,470","297,32","+00222,15","-001,620","+000,0","+0,00000E+00","+0,00000E+00",
"008","071526,00","+03066,93074","-00423,48473","036,570","297,32","+00222,09","-001,620","+000,0","+0,00000E+00","+0,00000E+00",
"008","071526,10","+03066,93099","-00423,48396","036,680","297,41","+00222,02","-001,656","+000,0","+0,00000E+00","+0,00000E+00",
"008","071526,20","+03066,93125","-00423,48318","036,830","297,35","+00221,96","-001,692","+000,0","+0,00000E+00","+0,00000E+00",
"008","071526,30","+03066,93150","-00423,48241","036,890","297,29","+00221,90","-001,692","+000,0","+0,00000E+00","+0,00000E+00",
"008","071526,40","+03066,93176","-00423,48162","037,080","297,32","+00221,85","-001,692","+000,0","+0,00000E+00","+0,00000E+00",
"008","071526,50","+03066,93202","-00423,48084","037,310","297,31","+00221,78","-001,728","+000,0","+0,00000E+00","+0,00000E+00",
"008","071526,60","+03066,93228","-00423,48004","037,720","297,37","+00221,72","-001,728","+000,0","+0,00000E+00","+0,00000E+00",
"008","071526,70","+03066,93254","-00423,47924","038,070","297,28","+00221,67","-001,728","+000,0","+0,00000E+00","+0,00000E+00",
"008","071526,80","+03066,93281","-00423,47843","038,660","297,31","+00221,61","-001,728","+000,0","+0,00000E+00","+0,00000E+00",
"008","071526,90","+03066,93308","-00423,47760","039,280","297,10","+00221,55","-001,728","+000,0","+0,00000E+00","+0,00000E+00",
"008","071527,00","+03066,93335","-00423,47676","040,020","297,26","+00221,49","-001,764","+000,0","+0,00000E+00","+0,00000E+00",
"008","071527,10","+03066,93363","-00423,47591","040,470","297,16","+00221,43","-001,764","+000,0","+0,00000E+00","+0,00000E+00",
"008","071527,20","+03066,93391","-00423,47505","041,030","297,14","+00221,37","-001,800","+000,0","+0,00000E+00","+0,00000E+00",
"008","071527,30","+03066,93419","-00423,47417","041,520","297,07","+00221,31","-001,800","+000,0","+0,00000E+00","+0,00000E+00",
"008","071527,40","+03066,93448","-00423,47329","042,010","297,09","+00221,24","-001,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","071527,50","+03066,93477","-00423,47240","042,360","297,20","+00221,19","-001,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","071527,60","+03066,93507","-00423,47150","042,900","297,28","+00221,13","-001,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","071527,70","+03066,93537","-00423,47059","043,340","297,39","+00221,07","-001,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","071527,80","+03066,93568","-00423,46967","043,850","297,54","+00221,02","-001,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","071527,90","+03066,93599","-00423,46874","044,300","297,59","+00220,96","-001,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","071528,00","+03066,93630","-00423,46780","044,790","297,79","+00220,90","-001,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","071528,10","+03066,93662","-00423,46685","045,280","297,78","+00220,84","-001,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","071528,20","+03066,93694","-00423,46589","045,740","298,01","+00220,78","-001,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","071528,30","+03066,93727","-00423,46493","046,150","298,04","+00220,72","-001,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","071528,40","+03066,93760","-00423,46395","046,650","298,24","+00220,67","-001,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","071528,50","+03066,93794","-00423,46297","047,070","298,25","+00220,61","-001,872","+000,0","+0,00000E+00","+0,00000E+00",
"008","071528,60","+03066,93828","-00423,46197","047,530","298,32","+00220,56","-001,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","071528,70","+03066,93862","-00423,46097","047,910","298,54","+00220,51","-001,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","071528,80","+03066,93897","-00423,45996","048,280","298,66","+00220,45","-001,836","+000,0","+0,00000E+00","+0,00000E+00",
"008","071528,90","+03066,93933","-00423,45895","048,710","298,81","+00220,41","-001,800","+000,0","+0,00000E+00","+0,00000E+00",
"008","071529,00","+03066,93968","-00423,45792","049,160","298,85","+00220,35","-001,800","+000,0","+0,00000E+00","+0,00000E+00",
"008","071529,10","+03066,94004","-00423,45689","049,430","298,91","+00220,31","-001,764","+000,0","+0,00000E+00","+0,00000E+00",
